,Sequence,Unit,Events,Date,Landmark,Address,Speed,Temperature,Driver,Latitude,Longitude
9530,4767,AFK-949,Landmark OUT,Sep 06 2025 01:39 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.912447,-76.87029
9533,4764,AFK-949,Landmark IN,Sep 06 2025 01:37 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913122,-76.869961
9535,4762,AFK-949,Landmark IN,Sep 06 2025 01:37 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913132,-76.869958
9538,4759,AFK-949,Landmark IN,Sep 06 2025 01:36 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913357,-76.870173
9543,4754,AFK-949,Landmark OUT,Sep 06 2025 01:33 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913365,-76.870176
9545,4752,AFK-949,Landmark OUT,Sep 06 2025 01:33 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913332,-76.87015
9549,4748,AFK-949,Landmark OUT,Sep 06 2025 01:32 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,38,,,-11.915522,-76.868137
9551,4746,AFK-949,Landmark OUT,Sep 06 2025 01:32 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,41,,,-11.918705,-76.868961
9765,4532,AFK-949,Landmark OUT,Sep 06 2025 10:50 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,9,,,-11.912632,-77.038945
9785,4512,AFK-949,Landmark IN,Sep 06 2025 10:24 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,16,,,-11.912929,-77.038083
10203,4094,AFK-949,Landmark OUT,Sep 05 2025 02:11 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,30,,,-11.929491,-76.871028
10205,4092,AFK-949,Landmark OUT,Sep 05 2025 02:11 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,25,,,-11.928623,-76.871987
10210,4087,AFK-949,Landmark OUT,Sep 05 2025 02:10 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,33,,,-11.926277,-76.869626
10216,4081,AFK-949,Landmark OUT,Sep 05 2025 02:09 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,41,,,-11.920296,-76.869226
10219,4078,AFK-949,Landmark OUT,Sep 05 2025 02:08 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,35,,,-11.914623,-76.868449
10226,4071,AFK-949,Landmark IN,Sep 05 2025 02:02 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913301,-76.869698
10229,4068,AFK-949,Landmark OUT,Sep 05 2025 02:02 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913234,-76.869682
10232,4065,AFK-949,Landmark IN,Sep 05 2025 01:51 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913234,-76.869682
10235,4062,AFK-949,Landmark IN,Sep 05 2025 01:49 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913047,-76.870023
10241,4056,AFK-949,Landmark IN,Sep 05 2025 01:48 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.912958,-76.870119
10280,4017,AFK-949,Landmark OUT,Sep 05 2025 01:27 PM,Balanza Petramas,Vía Sin Nombre,22,,,-11.910642,-76.870537
10281,4016,AFK-949,Landmark OUT,Sep 05 2025 01:26 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.912514,-76.870278
10284,4013,AFK-949,Landmark IN,Sep 05 2025 01:24 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913159,-76.869978
10286,4011,AFK-949,Landmark IN,Sep 05 2025 01:23 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913159,-76.869978
10293,4004,AFK-949,Landmark IN,Sep 05 2025 01:19 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913502,-76.870139
10295,4002,AFK-949,Landmark IN,Sep 05 2025 01:07 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913502,-76.870139
10300,3997,AFK-949,Landmark IN,Sep 05 2025 01:07 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.91348,-76.870102
10305,3992,AFK-949,Landmark IN,Sep 05 2025 01:07 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,17,,,-11.913566,-76.869931
10309,3988,AFK-949,Landmark OUT,Sep 05 2025 01:06 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,40,,,-11.919349,-76.868841
10313,3984,AFK-949,Landmark OUT,Sep 05 2025 01:05 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,11,,,-11.923033,-76.870858
10315,3982,AFK-949,Landmark OUT,Sep 05 2025 01:04 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,38,,,-11.925379,-76.869665
10317,3980,AFK-949,Landmark OUT,Sep 05 2025 01:04 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,35,,,-11.926722,-76.869817
10354,3943,AFK-949,Landmark OUT,Sep 05 2025 12:35 PM,Balanza Gri,34 Avenida San Miguel Visos,0,,,-11.981185,-76.893853
10360,3937,AFK-949,Landmark OUT,Sep 05 2025 12:35 PM,Balanza Gri,34 Avenida San Miguel Visos,9,,,-11.981161,-76.893932
10361,3936,AFK-949,Landmark IN,Sep 05 2025 12:35 PM,Balanza Gri,34 Avenida San Miguel Visos,0,,,-11.981102,-76.894127
10367,3930,AFK-949,Landmark IN,Sep 05 2025 12:30 PM,Balanza Gri,34 Avenida San Miguel Visos,0,,,-11.980994,-76.89415
10372,3925,AFK-949,Landmark IN,Sep 05 2025 12:28 PM,Balanza Gri,34 Avenida San Miguel Visos,0,,,-11.981055,-76.894266
10379,3918,AFK-949,Landmark OUT,Sep 05 2025 12:25 PM,Balanza Gri,34 Avenida San Miguel Visos,9,,,-11.980093,-76.895212
10391,3906,AFK-949,Landmark OUT,Sep 05 2025 12:14 PM,Balanza Gri,34 Avenida San Miguel Visos,0,,,-11.978453,-76.894365
10398,3899,AFK-949,Landmark IN,Sep 05 2025 12:11 PM,Balanza Gri,34 Avenida San Miguel Visos,0,,,-11.981053,-76.894198
10466,3831,AFK-949,Landmark OUT,Sep 05 2025 11:22 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,14,,,-12.0286,-76.923706
10473,3824,AFK-949,Landmark OUT,Sep 05 2025 11:16 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,32,,,-12.041537,-76.934714
10479,3818,AFK-949,Landmark OUT,Sep 05 2025 11:11 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,28,,,-12.047482,-76.947014
10482,3815,AFK-949,Landmark OUT,Sep 05 2025 11:11 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,28,,,-12.047293,-76.946831
10484,3813,AFK-949,Landmark IN,Sep 05 2025 11:11 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,12,,,-12.047089,-76.946438
10486,3811,AFK-949,Landmark IN,Sep 05 2025 11:10 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.046295,-76.946842
10490,3807,AFK-949,Landmark IN,Sep 05 2025 11:09 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,9,,,-12.045425,-76.94683
10502,3795,AFK-949,Landmark IN,Sep 05 2025 10:35 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.047063,-76.946332
10660,3637,AFK-949,Landmark OUT,Sep 05 2025 08:31 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.919451,-77.050462
10665,3632,AFK-949,Landmark OUT,Sep 05 2025 08:28 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,53,,,-11.909771,-77.044974
10671,3626,AFK-949,Landmark OUT,Sep 05 2025 08:25 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,35,,,-11.902962,-77.038028
10677,3620,AFK-949,Landmark OUT,Sep 05 2025 08:22 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,54,,,-11.909115,-77.035782
10679,3618,AFK-949,Landmark OUT,Sep 05 2025 08:22 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,49,,,-11.90938,-77.036564
10682,3615,AFK-949,Landmark OUT,Sep 05 2025 08:21 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.912693,-77.038904
10686,3611,AFK-949,Landmark IN,Sep 05 2025 08:20 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,12,,,-11.912986,-77.037956
10687,3610,AFK-949,Landmark IN,Sep 05 2025 08:19 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.913215,-77.037216
10690,3607,AFK-949,Landmark IN,Sep 05 2025 08:17 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.913215,-77.037216
10692,3605,AFK-949,Landmark IN,Sep 05 2025 08:17 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.913246,-77.03722
10694,3603,AFK-949,Landmark IN,Sep 05 2025 07:53 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.913246,-77.03722
10704,3593,AFK-949,Landmark IN,Sep 05 2025 07:50 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,11,,,-11.913115,-77.037806
10706,3591,AFK-949,Landmark IN,Sep 05 2025 07:50 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.912661,-77.0383
10709,3588,AFK-949,Landmark OUT,Sep 05 2025 07:49 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.912966,-77.039034
11331,2966,AFK-949,Landmark OUT,Sep 04 2025 12:51 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,33,,,-11.927723,-76.871742
11338,2959,AFK-949,Landmark OUT,Sep 04 2025 12:49 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,43,,,-11.915525,-76.868156
11344,2953,AFK-949,Landmark OUT,Sep 04 2025 12:30 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913178,-76.869755
11349,2948,AFK-949,Landmark IN,Sep 04 2025 12:29 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913017,-76.870049
11352,2945,AFK-949,Landmark IN,Sep 04 2025 12:28 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913015,-76.87005
11391,2906,AFK-949,Landmark OUT,Sep 04 2025 12:06 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.91251,-76.870293
11396,2901,AFK-949,Landmark IN,Sep 04 2025 12:04 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913207,-76.869948
11414,2883,AFK-949,Landmark IN,Sep 04 2025 11:45 AM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,17,,,-11.913481,-76.869632
11639,2658,AFK-949,Landmark OUT,Sep 04 2025 08:36 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.912625,-77.038795
11659,2638,AFK-949,Landmark IN,Sep 04 2025 07:56 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,12,,,-11.912781,-77.038186
12010,2287,AFK-949,Landmark OUT,Sep 03 2025 09:25 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,14,,,-11.915255,-76.868111
12020,2277,AFK-949,Landmark OUT,Sep 03 2025 09:08 PM,Balanza Petramas,Vía Sin Nombre,9,,,-11.913225,-76.869774
12031,2266,AFK-949,Landmark IN,Sep 03 2025 09:05 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.912961,-76.870101
12079,2218,AFK-949,Landmark OUT,Sep 03 2025 08:42 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.912473,-76.870282
12083,2214,AFK-949,Landmark IN,Sep 03 2025 08:40 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913106,-76.869934
12102,2195,AFK-949,Landmark IN,Sep 03 2025 08:22 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,17,,,-11.913488,-76.869846
12537,1760,AFK-949,Landmark OUT,Sep 03 2025 12:33 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,24,,,-12.047261,-76.946917
12562,1735,AFK-949,Landmark IN,Sep 03 2025 11:19 AM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.047011,-76.946293
12730,1567,AFK-949,Landmark OUT,Sep 03 2025 08:43 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,9,,,-11.912647,-77.038853
12750,1547,AFK-949,Landmark IN,Sep 03 2025 07:42 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,9,,,-11.912952,-77.038055
13078,1219,AFK-949,Landmark OUT,Sep 02 2025 12:18 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,30,,,-11.927893,-76.871948
13082,1215,AFK-949,Landmark OUT,Sep 02 2025 12:16 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,43,,,-11.917249,-76.868852
13091,1206,AFK-949,Landmark OUT,Sep 02 2025 11:54 AM,Balanza Petramas,Vía Sin Nombre,9,,,-11.91319,-76.869734
13098,1199,AFK-949,Landmark IN,Sep 02 2025 11:51 AM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913038,-76.870037
13118,1179,AFK-949,Landmark OUT,Sep 02 2025 11:40 AM,Balanza Petramas,Vía Sin Nombre,17,,,-11.909663,-76.868166
13122,1175,AFK-949,Landmark OUT,Sep 02 2025 11:38 AM,Balanza Petramas,Vía Sin Nombre,14,,,-11.909219,-76.8707
13125,1172,AFK-949,Landmark OUT,Sep 02 2025 11:37 AM,Balanza Petramas,Vía Sin Nombre,14,,,-11.912318,-76.870324
13128,1169,AFK-949,Landmark IN,Sep 02 2025 11:35 AM,Balanza Petramas,Vía Sin Nombre,9,,,-11.912965,-76.870109
13129,1168,AFK-949,Landmark IN,Sep 02 2025 11:35 AM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913121,-76.869967
13147,1150,AFK-949,Landmark IN,Sep 02 2025 11:24 AM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,19,,,-11.913521,-76.869918
13276,1021,AFK-949,Landmark OUT,Sep 02 2025 09:49 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-12.021692,-77.059164
13280,1017,AFK-949,Landmark OUT,Sep 02 2025 09:46 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-12.021692,-77.059164
13282,1015,AFK-949,Landmark OUT,Sep 02 2025 09:44 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-12.021582,-77.059173
13304,993,AFK-949,Landmark OUT,Sep 02 2025 09:24 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,19,,,-11.997678,-77.0629
13310,987,AFK-949,Landmark OUT,Sep 02 2025 09:19 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,38,,,-11.967019,-77.067702
13347,950,AFK-949,Landmark IN,Sep 02 2025 08:48 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,12,,,-11.912679,-77.038288
13349,948,AFK-949,Landmark IN,Sep 02 2025 08:48 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,14,,,-11.912945,-77.037965
13351,946,AFK-949,Landmark IN,Sep 02 2025 08:48 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,16,,,-11.913069,-77.037942
13352,945,AFK-949,Landmark IN,Sep 02 2025 08:46 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.913295,-77.037238
13363,934,AFK-949,Landmark IN,Sep 02 2025 07:49 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,9,,,-11.913092,-77.037881
13364,933,AFK-949,Landmark IN,Sep 02 2025 07:49 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.912979,-77.038084
13366,931,AFK-949,Landmark IN,Sep 02 2025 07:49 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.91284,-77.038115
13379,918,AFK-949,Landmark OUT,Sep 02 2025 07:12 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-11.912982,-77.039089
13434,863,AFK-949,Landmark OUT,Sep 02 2025 06:22 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,0,,,-12.036573,-77.077569
13662,635,AFK-949,Landmark OUT,Sep 01 2025 03:56 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,30,,,-11.983465,-76.898244
13665,632,AFK-949,Landmark OUT,Sep 01 2025 03:55 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,40,,,-11.980591,-76.896809
13692,605,AFK-949,Landmark OUT,Sep 01 2025 03:43 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,41,,,-11.914109,-76.868844
13695,602,AFK-949,Landmark IN,Sep 01 2025 03:42 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,12,,,-11.913182,-76.869492
13696,601,AFK-949,Landmark IN,Sep 01 2025 03:42 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,0,,,-11.913254,-76.869623
13704,593,AFK-949,Landmark OUT,Sep 01 2025 03:15 PM,Balanza Petramas,Vía Sin Nombre,12,,,-11.913179,-76.869565
13706,591,AFK-949,Landmark OUT,Sep 01 2025 03:15 PM,Balanza Petramas,Vía Sin Nombre,14,,,-11.91305,-76.869734
13708,589,AFK-949,Landmark IN,Sep 01 2025 03:13 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.913057,-76.870029
13740,557,AFK-949,Landmark OUT,Sep 01 2025 02:55 PM,Balanza Petramas,Vía Sin Nombre,0,,,-11.912524,-76.870276
13749,548,AFK-949,Landmark IN,Sep 01 2025 02:49 PM,Balanza Petramas,Vía Sin Nombre,9,,,-11.913206,-76.86993
13760,537,AFK-949,Landmark IN,Sep 01 2025 02:42 PM,RELLENO DE SEGURIDAD HUAYCOLORO - PETRAMAS,Vía Sin Nombre,20,,,-11.913555,-76.869853
13844,453,AFK-949,Landmark OUT,Sep 01 2025 01:45 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.027277,-76.922027
13850,447,AFK-949,Landmark OUT,Sep 01 2025 01:40 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.028279,-76.923409
13852,445,AFK-949,Landmark OUT,Sep 01 2025 01:39 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.02915,-76.924141
13856,441,AFK-949,Landmark OUT,Sep 01 2025 01:37 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,20,,,-12.029879,-76.92473
13859,438,AFK-949,Landmark OUT,Sep 01 2025 01:35 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,17,,,-12.036731,-76.930586
13863,434,AFK-949,Landmark OUT,Sep 01 2025 01:35 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.037534,-76.930818
13865,432,AFK-949,Landmark OUT,Sep 01 2025 01:32 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.037534,-76.930818
13880,417,AFK-949,Landmark OUT,Sep 01 2025 01:24 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,32,,,-12.04725,-76.946794
13881,416,AFK-949,Landmark IN,Sep 01 2025 01:24 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.047004,-76.946417
13884,413,AFK-949,Landmark IN,Sep 01 2025 01:23 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,11,,,-12.046822,-76.946474
13885,412,AFK-949,Landmark IN,Sep 01 2025 01:22 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.045972,-76.947191
13887,410,AFK-949,Landmark IN,Sep 01 2025 01:22 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.04578,-76.947144
13889,408,AFK-949,Landmark IN,Sep 01 2025 01:21 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.045381,-76.946821
13891,406,AFK-949,Landmark IN,Sep 01 2025 01:21 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.045296,-76.946741
13893,404,AFK-949,Landmark IN,Sep 01 2025 01:20 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,0,,,-12.045314,-76.946764
13924,373,AFK-949,Landmark IN,Sep 01 2025 12:06 PM,Hospital H. Valdizan,3978 1315 3964 3964 3982 Carretera Central Avenida Nicolás Ayllón/Carretera Central Carretera Centra,20,,,-12.046835,-76.945823
14111,186,AFK-949,Landmark OUT,Sep 01 2025 08:47 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,9,,,-11.912643,-77.038691
14136,161,AFK-949,Landmark IN,Sep 01 2025 07:49 AM,Hospital Sergio E. Bernales,201 102 225 Jirón Mariscal Caceres Jirón Mariscal Caceres Avenida Túpac Amaru Los Nardos Jirón Maris,12,,,-11.912845,-77.038124
