Secuencia;Unidad;Eventos;Fecha;Pt. Referencia;Dirección;Velocidad;Temperatura;Conductor;Latitud;Longitud
1974;ZNN824;Conduciendo;Aug 02 2025 04:00 PM;;Km 9 de la vía Medellín - Santa Fe de Antioquia, , Antioquia;38;N/A;;6.3428780000;-75.7017060000
1973;ZNN824;Conduciendo;Aug 02 2025 04:00 PM;;San Jerónimo-Medellín, Medellín, Antioquia, Colombia;41;N/A;;6.3417030000;-75.7007590000
1972;ZNN824;Conduciendo;Aug 02 2025 03:59 PM;;Av 62, Medellin, Antioquia;40;N/A;;6.3400580000;-75.6947220000
1971;ZNN824;Conduciendo;Aug 02 2025 03:59 PM;;I-62 # 42 a 58, Medellín, Antioquia, Colombia;40;N/A;;6.3396080000;-75.6929510000
1970;ZNN824;Conduciendo;Aug 02 2025 03:58 PM;;Km 7 de la vía Medellín - Santa Fe de Antioquia, , Antioquia;37;N/A;;6.3380040000;-75.6896400000
1969;ZNN824;Conduciendo;Aug 02 2025 03:58 PM;;I-62 # 42 a 58, Medellín, Antioquia, Colombia;38;N/A;;6.3374200000;-75.6895880000
1968;ZNN824;Conduciendo;Aug 02 2025 03:58 PM;;Av 62, Medellin, Antioquia;38;N/A;;6.3362560000;-75.6919690000
1967;ZNN824;Conduciendo;Aug 02 2025 03:57 PM;;South America, Bello, Antioquia;38;N/A;;6.3356940000;-75.6929500000
1966;ZNN824;Conduciendo;Aug 02 2025 03:57 PM;;San Jerónimo-Medellín, Medellín, Antioquia, Colombia;46;N/A;;6.3343440000;-75.6928850000
1965;ZNN824;Conduciendo;Aug 02 2025 03:57 PM;;San Jerónimo-Medellín, Medellín, Antioquia, Colombia;43;N/A;;6.3333300000;-75.6926970000
1964;ZNN824;Conduciendo;Aug 02 2025 03:57 PM;;I-62 # 42 a 58, Medellín, Antioquia, Colombia;46;N/A;;6.3320630000;-75.6933020000
1963;ZNN824;Conduciendo;Aug 02 2025 03:56 PM;;Av 62, Medellin, Antioquia;51;N/A;;6.3275940000;-75.6896230000
1962;ZNN824;Conduciendo;Aug 02 2025 03:50 PM;;Av 62, Medellin, Antioquia, Colombia;32;N/A;;6.2964580000;-75.6533230000
1961;ZNN824;Conduciendo;Aug 02 2025 03:50 PM;;Av 62, Medellin, Antioquia, Colombia;30;N/A;;6.2947390000;-75.6522020000
1960;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:49 PM;;Av 62, Medellin, Antioquia, Colombia;0;N/A;;6.2930590000;-75.6510080000
1959;ZNN824;Conduciendo;Aug 02 2025 03:48 PM;;I-62 # 18 a 26, Medellín, Antioquia, Colombia;22;N/A;;6.2913990000;-75.6499810000
1958;ZNN824;Conduciendo;Aug 02 2025 03:48 PM;;San Jerónimo-Medellín, Medellín, Antioquia, Colombia;22;N/A;;6.2902450000;-75.6492590000
1957;ZNN824;Conduciendo;Aug 02 2025 03:47 PM;;Av 62, Medellin, Antioquia;25;N/A;;6.2879990000;-75.6502340000
1956;ZNN824;Conduciendo;Aug 02 2025 03:46 PM;;Av 62, Medellin, Antioquia;20;N/A;;6.2861660000;-75.6502240000
1955;ZNN824;Conduciendo;Aug 02 2025 03:46 PM;;I-62 # 18 a 26, Medellín, Antioquia, Colombia;20;N/A;;6.2847900000;-75.6493720000
1954;ZNN824;Conduciendo;Aug 02 2025 03:45 PM;;Cl63 143, Medellin, Antioquia, Colombia;48;N/A;;6.2801510000;-75.6455770000
1953;ZNN824;Conduciendo;Aug 02 2025 03:44 PM;;79G5+RR, Nazaret, Medellín, San Cristóbal, Medellin, Antioquia, Colombia;25;N/A;;6.2759050000;-75.6403920000
1952;ZNN824;Conduciendo;Aug 02 2025 03:44 PM;;I-62 # 12, Medellín, Antioquia, Colombia;20;N/A;;6.2751670000;-75.6396010000
1951;ZNN824;Conduciendo;Aug 02 2025 03:43 PM;;Av 62, Medellin, Antioquia, Colombia;30;N/A;;6.2753900000;-75.6368650000
1950;ZNN824;Conduciendo;Aug 02 2025 03:43 PM;;Cl60 131-30, Medellin, Antioquia, Colombia;33;N/A;;6.2758070000;-75.6356780000
1949;ZNN824;Conduciendo;Aug 02 2025 03:42 PM;;Av 62, Medellin, Antioquia, Colombia;30;N/A;;6.2755770000;-75.6321690000
1948;ZNN824;Conduciendo;Aug 02 2025 03:41 PM;;Av 62, Medellin, Antioquia, Colombia;25;N/A;;6.2752180000;-75.6296290000
1947;ZNN824;Conduciendo;Aug 02 2025 03:41 PM;;Av 62-18, Medellin, Antioquia;25;N/A;;6.2758860000;-75.6284310000
1946;ZNN824;Conduciendo;Aug 02 2025 03:41 PM;;I-62 # 5, Medellín, Antioquia, Colombia;24;N/A;;6.2763540000;-75.6278310000
1945;ZNN824;Conduciendo;Aug 02 2025 03:40 PM;;Av 62-72, Medellin, Antioquia, Colombia;24;N/A;;6.2754120000;-75.6258860000
1944;ZNN824;Conduciendo;Aug 02 2025 03:40 PM;;I-62 # 4, Medellín, Antioquia, Colombia;27;N/A;;6.2750090000;-75.6251790000
1943;ZNN824;Conduciendo;Aug 02 2025 03:39 PM;;Av 62-24, Medellin, Antioquia, Colombia;24;N/A;;6.2750010000;-75.6227770000
1942;ZNN824;Conduciendo;Aug 02 2025 03:39 PM;;Av 62-43, Medellin, Antioquia, Colombia;24;N/A;;6.2743630000;-75.6214660000
1941;ZNN824;Conduciendo;Aug 02 2025 03:39 PM;;South America, Medellin, Antioquia;25;N/A;;6.2739020000;-75.6210990000
1940;ZNN824;Conduciendo;Aug 02 2025 03:38 PM;;Kr109a 60c-19, Medellin, Antioquia;24;N/A;;6.2726040000;-75.6185900000
1939;ZNN824;Conduciendo;Aug 02 2025 03:38 PM;;Kr109a 60c-31, Medellin, Antioquia, Colombia;24;N/A;;6.2725990000;-75.6181930000
1938;ZNN824;Conduciendo;Aug 02 2025 03:37 PM;;Cl. 58a #105d-2, Medellín, Medellín, Antioquia, Colombia;24;N/A;;6.2737010000;-75.6145160000
1937;ZNN824;Conduciendo;Aug 02 2025 03:36 PM;;Cra. 102c #61a-2 a 61a-84, Medellín, Medellín, Antioquia, Colombia;25;N/A;;6.2757140000;-75.6113730000
1936;ZNN824;Conduciendo;Aug 02 2025 03:36 PM;;Cl61aa 102c-45, Medellin, Antioquia, Colombia;27;N/A;;6.2763910000;-75.6105440000
1935;ZNN824;Conduciendo;Aug 02 2025 03:35 PM;;Kr96 67-57, Medellin, Antioquia, Colombia;35;N/A;;6.2772440000;-75.6072620000
1934;ZNN824;Conduciendo;Aug 02 2025 03:34 PM;;Cl. 59a #89c-2 a 89c-84, Medellín, Medellín, Antioquia, Colombia;22;N/A;;6.2760060000;-75.6021510000
1933;ZNN824;Conduciendo;Aug 02 2025 03:33 PM;;Cl62 85, Medellin, Antioquia, Colombia;30;N/A;;6.2743690000;-75.5984900000
1932;ZNN824;Conduciendo;Aug 02 2025 03:32 PM;;Cl. 62 #84-94 a 84-280, Medellín, Medellín, Antioquia, Colombia;43;N/A;;6.2731910000;-75.5955180000
1931;ZNN824;Conduciendo;Aug 02 2025 03:32 PM;;Cl61 79-67, Medellin, Antioquia;30;N/A;;6.2716430000;-75.5936130000
1930;ZNN824;Conduciendo;Aug 02 2025 03:31 PM;;Cl60 74a-79, Medellin, Antioquia, Colombia;43;N/A;;6.2682580000;-75.5908680000
1929;ZNN824;Conduciendo;Aug 02 2025 03:31 PM;;Cl60 74a-27, Medellin, Antioquia;41;N/A;;6.2666210000;-75.5887330000
1928;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:30 PM;;Cl60 73-89, Medellin, Antioquia;0;N/A;;6.2653080000;-75.5868200000
1927;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:30 PM;;Cl60 73-89, Medellin, Antioquia;0;N/A;;6.2653080000;-75.5868200000
1926;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:29 PM;;Cl60 73-89, Medellin, Antioquia;0;N/A;;6.2653080000;-75.5868200000
1925;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:29 PM;;Cl60 73-89, Medellin, Antioquia;0;N/A;;6.2653080000;-75.5868200000
1924;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:28 PM;;Cl65 73-12, Medellin, Antioquia;0;N/A;;6.2649070000;-75.5863920000
1923;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:27 PM;;Cl65 73, Medellin, Antioquia, Colombia;0;N/A;;6.2639660000;-75.5856490000
1922;ZNN824;Conduciendo;Aug 02 2025 03:26 PM;;Cl65 71a, Medellin, Antioquia;20;N/A;;6.2632690000;-75.5849880000
1921;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:25 PM;;Cl59 58c-83, Medellin, Antioquia;0;N/A;;6.2621710000;-75.5840260000
1920;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:24 PM;;Cl55 55-50, Medellin, Antioquia;0;N/A;;6.2617350000;-75.5837970000
1919;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:23 PM;;Cl55 55-31, Medellin, Antioquia;0;N/A;;6.2615300000;-75.5837380000
1918;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:22 PM;;Cl54 67b, Medellin, Antioquia;0;N/A;;6.2610380000;-75.5835060000
1917;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:21 PM;;Cl54 67b, Medellin, Antioquia, Colombia;0;N/A;;6.2607590000;-75.5833560000
1916;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:21 PM;;Cl54 67b, Medellin, Antioquia;0;N/A;;6.2606550000;-75.5833090000
1915;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:20 PM;;Cl54 67b, Medellin, Antioquia;0;N/A;;6.2604870000;-75.5832280000
1914;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:19 PM;;South America, Medellin, Antioquia;0;N/A;;6.2603350000;-75.5830880000
1913;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:18 PM;;South America, Medellin, Antioquia;0;N/A;;6.2603350000;-75.5830880000
1912;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:17 PM;;South America, Medellin, Antioquia;0;N/A;;6.2603350000;-75.5830880000
1911;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:17 PM;;South America, Medellin, Antioquia;0;N/A;;6.2603350000;-75.5830880000
1910;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:17 PM;;South America, Medellin, Antioquia;0;N/A;;6.2603350000;-75.5830880000
1909;ZNN824;Conduciendo;Aug 02 2025 03:16 PM;;Cl54 67b, Medellin, Antioquia;9;N/A;;6.2602370000;-75.5829810000
1908;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:15 PM;;Cl57 64bb-42, Medellin, Antioquia;0;N/A;;6.2588050000;-75.5795840000
1907;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:15 PM;;Cl57 64bb-42, Medellin, Antioquia;0;N/A;;6.2588050000;-75.5795840000
1906;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:15 PM;;Cl57 64bb-42, Medellin, Antioquia;0;N/A;;6.2588050000;-75.5795840000
1905;ZNN824;Conduciendo;Aug 02 2025 03:14 PM;;Cl59a 64-80, Medellin, Antioquia;38;N/A;;6.2593190000;-75.5775590000
1904;ZNN824;Conduciendo;Aug 02 2025 03:14 PM;;Cl59a 64-48, Medellin, Antioquia;38;N/A;;6.2593760000;-75.5766420000
1903;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:13 PM;;Entrada A La Cl59a-42, Medellin, Antioquia;0;N/A;;6.2602330000;-75.5748010000
1902;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:13 PM;;Entrada A La Cl59a-45, Medellin, Antioquia;0;N/A;;6.2602720000;-75.5747720000
1901;ZNN824;Conduciendo;Aug 02 2025 03:12 PM;;Av Autosur-50, Medellin, Antioquia;35;N/A;;6.2609610000;-75.5742790000
1900;ZNN824;Conduciendo;Aug 02 2025 03:11 PM;;Av Regional 68-62, Medellin, Antioquia;51;N/A;;6.2678530000;-75.5720550000
1899;ZNN824;Conduciendo;Aug 02 2025 03:10 PM;;Av Puente De La 77-32, Medellin, Antioquia;65;N/A;;6.2759010000;-75.5702610000
1898;ZNN824;Conduciendo;Aug 02 2025 03:09 PM;;Av Regional, Medellin, Antioquia;56;N/A;;6.2850080000;-75.5682680000
1897;ZNN824;Conduciendo;Aug 02 2025 03:08 PM;;Via Principal-52, Medellin, Antioquia;38;N/A;;6.2906620000;-75.5649490000
1896;ZNN824;Conduciendo;Aug 02 2025 03:07 PM;;Kr63 94a-33, Medellin, Antioquia;30;N/A;;6.2950810000;-75.5626600000
1895;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:06 PM;;Av Regional 103e-34, Medellin, Antioquia;0;N/A;;6.2966640000;-75.5612170000
1894;ZNN824;Conduciendo;Aug 02 2025 03:05 PM;;Entrada A La Regional-39, Medellin, Antioquia, Colombia;48;N/A;;6.2998240000;-75.5593300000
1893;ZNN824;Conduciendo;Aug 02 2025 03:04 PM;;Av Regional 109a-30, Medellin, Antioquia;14;N/A;;6.3040780000;-75.5580480000
1892;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:03 PM;;Av Regional-22, Medellin, Antioquia;0;N/A;;6.3063210000;-75.5581780000
1891;ZNN824;Inmóvil - Detenido;Aug 02 2025 03:02 PM;;Av Regional 114c-42, Medellin, Antioquia;0;N/A;;6.3105620000;-75.5575820000
1890;ZNN824;Conduciendo;Aug 02 2025 03:01 PM;;Entrada A La Cl27a-47, Bello, Antioquia;62;N/A;;6.3164680000;-75.5557260000
1889;ZNN824;Conduciendo;Aug 02 2025 03:00 PM;;Av Regional-42, Bello, Antioquia;53;N/A;;6.3248050000;-75.5538660000
1888;ZNN824;Conduciendo;Aug 02 2025 02:59 PM;;Kr46 44-48, Bello, Antioquia;56;N/A;;6.3315040000;-75.5495600000
1887;ZNN824;Conduciendo;Aug 02 2025 02:58 PM;;Kr39 44c-54, Bello, Antioquia;61;N/A;;6.3336600000;-75.5453570000
1886;ZNN824;Conduciendo;Aug 02 2025 02:58 PM;;Av Regional-8, Medellin, Antioquia;35;N/A;;6.3366670000;-75.5443550000
1885;ZNN824;Conduciendo;Aug 02 2025 02:58 PM;;Glorieta-34, Bello, Antioquia;20;N/A;;6.3371330000;-75.5444470000
1884;ZNN824;Conduciendo;Aug 02 2025 02:58 PM;;Glorieta-56, Bello, Antioquia;17;N/A;;6.3375090000;-75.5447990000
1883;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:58 PM;;Glorieta-31, Bello, Antioquia;0;N/A;;6.3377160000;-75.5449050000
1882;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:57 PM;;Av Autonorte-39, Bello, Antioquia;0;N/A;;6.3384210000;-75.5431760000
1881;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:56 PM;;Av 25-17, Bello, Antioquia;0;N/A;;6.3384940000;-75.5426490000
1880;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:55 PM;;Av Autonorte-36, Bello, Antioquia;0;N/A;;6.3386070000;-75.5421740000
1879;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:54 PM;;Av 25-46, Bello, Antioquia;0;N/A;;6.3389890000;-75.5405710000
1878;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:53 PM;;Av 25-46, Bello, Antioquia;0;N/A;;6.3389890000;-75.5405710000
1877;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:52 PM;;Av 25-46, Bello, Antioquia;0;N/A;;6.3389890000;-75.5405710000
1876;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:51 PM;;Av 25-46, Bello, Antioquia;0;N/A;;6.3389890000;-75.5405710000
1875;ZNN824;Conduciendo;Aug 02 2025 02:50 PM;;Av 25, Bello, Antioquia, Colombia;22;N/A;;6.3394790000;-75.5392370000
1874;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:49 PM;;Av 25, Bello, Antioquia;0;N/A;;6.3399460000;-75.5384220000
1873;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:48 PM;;Av 25-10, Bello, Antioquia, Colombia;0;N/A;;6.3403410000;-75.5377630000
1872;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:47 PM;;Av 25-50, Bello, Antioquia;0;N/A;;6.3411910000;-75.5363470000
1871;ZNN824;Conduciendo;Aug 02 2025 02:46 PM;;Av 25-60, Bello, Antioquia;12;N/A;;6.3420610000;-75.5350210000
1870;ZNN824;Conduciendo;Aug 02 2025 02:45 PM;;Av 25-29, Bello, Antioquia;11;N/A;;6.3426390000;-75.5342390000
1869;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:44 PM;;Av 25-10, Bello, Antioquia;0;N/A;;6.3434390000;-75.5331010000
1868;ZNN824;Conduciendo;Aug 02 2025 02:43 PM;;Av 25-38, Bello, Antioquia;11;N/A;;6.3438540000;-75.5324100000
1867;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:42 PM;;Av 25-43, Bello, Antioquia;0;N/A;;6.3439890000;-75.5322000000
1866;ZNN824;Conduciendo;Aug 02 2025 02:41 PM;;Av 25-76, Bello, Antioquia;11;N/A;;6.3443640000;-75.5313010000
1865;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:41 PM;;Av 25-79, Bello, Antioquia;0;N/A;;6.3443980000;-75.5312060000
1864;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:41 PM;;Av 25-86, Bello, Antioquia;0;N/A;;6.3444240000;-75.5310880000
1863;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:40 PM;;I-25 # 1 a 99, Bello, Antioquia, Colombia;0;N/A;;6.3444720000;-75.5308700000
1862;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:40 PM;;I-25 # 1 a 99, Bello, Antioquia, Colombia;0;N/A;;6.3444720000;-75.5308700000
1861;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:39 PM;;I-25 # 1 a 99, Bello, Antioquia, Colombia;0;N/A;;6.3444720000;-75.5308700000
1860;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:39 PM;;I-25 # 1 a 99, Bello, Antioquia, Colombia;0;N/A;;6.3444720000;-75.5308700000
1859;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:38 PM;;Av 25-98, Bello, Antioquia, COLOMBIA;0;N/A;;6.3445950000;-75.5306430000
1858;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:37 PM;;Kr20 52-10, Bello, Antioquia;0;N/A;;6.3446040000;-75.5306110000
1857;ZNN824;Conduciendo;Aug 02 2025 02:36 PM;Peaje Niquia;Av 25-54, Bello, Antioquia;12;N/A;;6.3448570000;-75.5291360000
1856;ZNN824;Saliendo de Landmark;Aug 02 2025 02:36 PM;Peaje Niquia;15a-351 Diagonal 52;12;N/A;;6.3448570000;-75.5291360000
1855;ZNN824;Entrando a Landmark;Aug 02 2025 02:35 PM;Peaje Niquia;15a-351 Diagonal 52;0;N/A;;6.3451090000;-75.5276850000
1854;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:35 PM;Peaje Niquia;15a-351 Diagonal 52;0;N/A;;6.3451090000;-75.5276850000
1853;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:34 PM;;Av 25, Bello, Antioquia;0;N/A;;6.3454050000;-75.5255990000
1852;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:33 PM;;Av 25, Bello, Antioquia;0;N/A;;6.3455420000;-75.5246860000
1851;ZNN824;Conduciendo;Aug 02 2025 02:33 PM;;Av 25, Bello, Antioquia;14;N/A;;6.3455610000;-75.5244470000
1850;ZNN824;Conduciendo;Aug 02 2025 02:32 PM;;Av 25, Copacabana, Antioquia;67;N/A;;6.3492830000;-75.5180120000
1849;ZNN824;Conduciendo;Aug 02 2025 02:31 PM;;Av 25-29, Copacabana, Antioquia, Colombia;45;N/A;;6.3511450000;-75.5088390000
1848;ZNN824;Conduciendo;Aug 02 2025 02:30 PM;;Av 25, Copacabana, Antioquia;64;N/A;;6.3549130000;-75.5012470000
1847;ZNN824;Conduciendo;Aug 02 2025 02:29 PM;;Av 25-21, Copacabana, Antioquia;62;N/A;;6.3622250000;-75.4946940000
1846;ZNN824;Conduciendo;Aug 02 2025 02:29 PM;;Av 25-39, Copacabana, Antioquia;57;N/A;;6.3630390000;-75.4935930000
1845;ZNN824;Conduciendo;Aug 02 2025 02:28 PM;;Av 25-95, Copacabana, Antioquia;78;N/A;;6.3710570000;-75.4899670000
1844;ZNN824;Conduciendo;Aug 02 2025 02:28 PM;;Km 3 de la vía Copacabana - Don Matias, , Antioquia;72;N/A;;6.3734080000;-75.4900710000
1843;ZNN824;Conduciendo;Aug 02 2025 02:27 PM;;Km 4 de la vía Copacabana - Don Matias, , Antioquia;35;N/A;;6.3790530000;-75.4859790000
1842;ZNN824;Conduciendo;Aug 02 2025 02:26 PM;;Av 25, Girardota, Antioquia;51;N/A;;6.3811950000;-75.4807140000
1841;ZNN824;Conduciendo;Aug 02 2025 02:25 PM;;Av 25-95, Girardota, Antioquia;56;N/A;;6.3829600000;-75.4716010000
1840;ZNN824;Conduciendo;Aug 02 2025 02:24 PM;;Av 25-56, Girardota, Antioquia;51;N/A;;6.3843280000;-75.4638120000
1839;ZNN824;Conduciendo;Aug 02 2025 02:23 PM;;Av 25-70, Girardota, Antioquia;74;N/A;;6.3843620000;-75.4580670000
1838;ZNN824;Conduciendo;Aug 02 2025 02:23 PM;;Av 25-77, Girardota, Antioquia;69;N/A;;6.3859790000;-75.4539720000
1837;ZNN824;Conduciendo;Aug 02 2025 02:22 PM;;Av 25-44, Girardota, Antioquia;70;N/A;;6.3917250000;-75.4451270000
1836;ZNN824;Conduciendo;Aug 02 2025 02:21 PM;Peaje El Trapiche;Av 25-81, Girardota, Antioquia;59;N/A;;6.3974000000;-75.4362520000
1835;ZNN824;Saliendo de Landmark;Aug 02 2025 02:21 PM;Peaje El Trapiche;Hatillo-Girardota;59;N/A;;6.3974000000;-75.4362520000
1834;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:20 PM;Peaje El Trapiche;Hatillo-Girardota;0;N/A;;6.3996950000;-75.4329770000
1833;ZNN824;Entrando a Landmark;Aug 02 2025 02:20 PM;Peaje El Trapiche;Hatillo-Girardota;0;N/A;;6.3997070000;-75.4329650000
1832;ZNN824;Inmóvil - Detenido;Aug 02 2025 02:20 PM;Peaje El Trapiche;Hatillo-Girardota;0;N/A;;6.3997070000;-75.4329650000
1831;ZNN824;Conduciendo;Aug 02 2025 02:19 PM;;Av 25-9, Girardota, Antioquia;69;N/A;;6.4054790000;-75.4268060000
1830;ZNN824;Conduciendo;Aug 02 2025 02:18 PM;;Av 25-73, Girardota, Antioquia;64;N/A;;6.4108200000;-75.4179550000
1829;ZNN824;Conduciendo;Aug 02 2025 02:17 PM;;Av 25-70, Girardota, Antioquia;72;N/A;;6.4137240000;-75.4072210000
1828;ZNN824;Conduciendo;Aug 02 2025 02:16 PM;;Km 15 de la vía Copacabana - Don Matias, , Antioquia;65;N/A;;6.4164660000;-75.3966070000
1827;ZNN824;Conduciendo;Aug 02 2025 02:16 PM;;Via Principal-38, Girardota, Antioquia, Colombia;54;N/A;;6.4167600000;-75.3937830000
1826;ZNN824;Conduciendo;Aug 02 2025 02:15 PM;;Av 25-93, Girardota, Antioquia;30;N/A;;6.4196520000;-75.3907970000
1825;ZNN824;Conduciendo;Aug 02 2025 02:14 PM;;Av 25-74, Girardota, Antioquia;35;N/A;;6.4203980000;-75.3867270000
1824;ZNN824;Conduciendo;Aug 02 2025 02:14 PM;;Av 25-71, Girardota, Antioquia;33;N/A;;6.4208060000;-75.3860860000
1823;ZNN824;Conduciendo;Aug 02 2025 02:14 PM;;Av 25-64, Girardota, Antioquia;38;N/A;;6.4212450000;-75.3847340000
1822;ZNN824;Conduciendo;Aug 02 2025 02:13 PM;;Av 25-50, Girardota, Antioquia;37;N/A;;6.4224960000;-75.3818120000
1821;ZNN824;Conduciendo;Aug 02 2025 02:13 PM;;Km 17 de la vía Copacabana - Don Matias, , Antioquia;33;N/A;;6.4237050000;-75.3814650000
1820;ZNN824;Conduciendo;Aug 02 2025 02:13 PM;;Av 25-42, Girardota, Antioquia;38;N/A;;6.4237710000;-75.3805990000
1819;ZNN824;Conduciendo;Aug 02 2025 02:13 PM;;Av 25-38, Girardota, Antioquia;32;N/A;;6.4239760000;-75.3797920000
1818;ZNN824;Conduciendo;Aug 02 2025 02:12 PM;;I-25 # 2 a 100, Barbosa, Antioquia, Colombia;30;N/A;;6.4233340000;-75.3782850000
1817;ZNN824;Conduciendo;Aug 02 2025 02:12 PM;;Av 25-29, Girardota, Antioquia;33;N/A;;6.4235910000;-75.3776340000
1816;ZNN824;Conduciendo;Aug 02 2025 02:12 PM;;Av 25-24, Girardota, Antioquia;38;N/A;;6.4235210000;-75.3765480000
1815;ZNN824;Conduciendo;Aug 02 2025 02:11 PM;;Av 25-4, Girardota, Antioquia, Colombia;33;N/A;;6.4258770000;-75.3723150000
1814;ZNN824;Conduciendo;Aug 02 2025 02:11 PM;;Av 25-4, Girardota, Antioquia;28;N/A;;6.4261940000;-75.3719280000
1813;ZNN824;Conduciendo;Aug 02 2025 02:11 PM;;Av 25-4, Girardota, Antioquia;32;N/A;;6.4266170000;-75.3717690000
1812;ZNN824;Conduciendo;Aug 02 2025 02:11 PM;;Av 25-6, Girardota, Antioquia;40;N/A;;6.4273530000;-75.3708660000
1811;ZNN824;Conduciendo;Aug 02 2025 02:10 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;22;N/A;;6.4269720000;-75.3686190000
1810;ZNN824;Conduciendo;Aug 02 2025 02:10 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;20;N/A;;6.4267510000;-75.3681440000
1809;ZNN824;Conduciendo;Aug 02 2025 02:10 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia, Colombia;20;N/A;;6.4269720000;-75.3677310000
1808;ZNN824;Conduciendo;Aug 02 2025 02:10 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;22;N/A;;6.4272730000;-75.3676260000
1807;ZNN824;Conduciendo;Aug 02 2025 02:10 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;19;N/A;;6.4274140000;-75.3682070000
1806;ZNN824;Conduciendo;Aug 02 2025 02:09 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;14;N/A;;6.4287310000;-75.3691910000
1805;ZNN824;Conduciendo;Aug 02 2025 02:09 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;19;N/A;;6.4291790000;-75.3692050000
1804;ZNN824;Conduciendo;Aug 02 2025 02:09 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;20;N/A;;6.4294410000;-75.3690470000
1803;ZNN824;Conduciendo;Aug 02 2025 02:09 PM;;Km 19 de la vía Copacabana - Don Matias, , Antioquia;20;N/A;;6.4296860000;-75.3688110000
1802;ZNN824;Conduciendo;Aug 02 2025 02:09 PM;;Av 25-11, Barbosa, Antioquia;19;N/A;;6.4300050000;-75.3688430000
1801;ZNN824;Conduciendo;Aug 02 2025 02:08 PM;;Av 25-9, Barbosa, Antioquia;25;N/A;;6.4297550000;-75.3708120000
1800;ZNN824;Conduciendo;Aug 02 2025 02:08 PM;;Av 25-9, Barbosa, Antioquia;20;N/A;;6.4297590000;-75.3710050000
1799;ZNN824;Conduciendo;Aug 02 2025 02:08 PM;;Av 25-9, Barbosa, Antioquia;17;N/A;;6.4298290000;-75.3711420000
1798;ZNN824;Conduciendo;Aug 02 2025 02:08 PM;;Av 25-10, Barbosa, Antioquia;17;N/A;;6.4303720000;-75.3711150000
1797;ZNN824;Conduciendo;Aug 02 2025 02:08 PM;;Av 25-10, Barbosa, Antioquia;20;N/A;;6.4305920000;-75.3709190000
